DATA VENDA,PRODUTO,VALOR,ESTADO,REGIÃO
2019-07-29,Saveiro, R$ 47490.00 ,Maranhão,Nordeste
2019-07-29,Gol, R$ 42990.00 ,Amazonas,Norte
2019-07-29,Gol, R$ 42990.00 ,Maranhão,Nordeste
2019-07-29,SpaceFox, R$ 59160.00 ,Paraná,Sul
2019-07-30,Up!, R$ 37990.00 ,Maranhão,Nordeste
2019-07-30,Jetta, R$ 94190.00 ,São Paulo,Sudeste
2019-07-30,SpaceFox, R$ 59160.00 ,São Paulo,Sudeste
2019-07-30,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-07-30,Voyage, R$ 49990.00 ,Goiás,Centro-Oeste
2019-07-30,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2019-07-30,Fox, R$ 54750.00 ,Minas Gerais,Sudeste
2019-07-30,Gol, R$ 42990.00 ,Amapá,Norte
2019-07-30,Up!, R$ 37990.00 ,Ceará,Nordeste
2019-07-30,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-07-30,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-07-31,Saveiro, R$ 47490.00 ,Sergipe,Nordeste
2019-07-31,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2019-07-31,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2019-07-31,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2019-07-31,Saveiro, R$ 47490.00 ,Acre,Norte
2019-07-31,Up!, R$ 37990.00 ,Espírito Santo,Sudeste
2019-07-31,Fox, R$ 54750.00 ,Rio Grande do Sul,Sul
2019-07-31,Gol, R$ 42990.00 ,Acre,Norte
2019-07-31,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2019-07-31,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-07-31,Up!, R$ 37990.00 ,Sergipe,Nordeste
2019-08-01,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2019-08-01,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-01,Fox, R$ 54750.00 ,Goiás,Centro-Oeste
2019-08-01,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-01,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-01,Fox, R$ 54750.00 ,Minas Gerais,Sudeste
2019-08-01,Voyage, R$ 49990.00 ,Pernambuco,Nordeste
2019-08-01,Voyage, R$ 49990.00 ,Mato Grosso,Centro-Oeste
2019-08-01,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2019-08-01,Voyage, R$ 49990.00 ,São Paulo,Sudeste
2019-08-01,Saveiro, R$ 47490.00 ,Paraíba,Nordeste
2019-08-01,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-01,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-01,Voyage, R$ 49990.00 ,Tocantins,Norte
2019-08-02,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-02,Fox, R$ 54750.00 ,Tocantins,Norte
2019-08-02,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-02,Saveiro, R$ 47490.00 ,Bahia,Nordeste
2019-08-02,Fox, R$ 54750.00 ,São Paulo,Sudeste
2019-08-02,Voyage, R$ 49990.00 ,Rio Grande do Sul,Sul
2019-08-02,Fox, R$ 54750.00 ,Pernambuco,Nordeste
2019-08-02,Gol, R$ 42990.00 ,Piauí,Nordeste
2019-08-02,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2019-08-02,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2019-08-02,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2019-08-03,Up!, R$ 37990.00 ,Ceará,Nordeste
2019-08-03,Voyage, R$ 49990.00 ,Rio Grande do Sul,Sul
2019-08-03,Saveiro, R$ 47490.00 ,Ceará,Nordeste
2019-08-03,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2019-08-03,Saveiro, R$ 47490.00 ,Rio Grande do Norte,Nordeste
2019-08-03,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2019-08-03,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2019-08-03,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2019-08-03,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2019-08-03,Up!, R$ 37990.00 ,Espírito Santo,Sudeste
2019-08-03,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-04,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-04,Voyage, R$ 49990.00 ,Espírito Santo,Sudeste
2019-08-04,Voyage, R$ 49990.00 ,Alagoas,Nordeste
2019-08-04,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2019-08-04,Up!, R$ 37990.00 ,Alagoas,Nordeste
2019-08-04,Voyage, R$ 49990.00 ,Paraíba,Nordeste
2019-08-04,Fox, R$ 54750.00 ,Rondônia,Norte
2019-08-04,SpaceFox, R$ 59160.00 ,São Paulo,Sudeste
2019-08-04,Saveiro, R$ 47490.00 ,Espírito Santo,Sudeste
2019-08-04,Jetta, R$ 94190.00 ,Espírito Santo,Sudeste
2019-08-04,Voyage, R$ 49990.00 ,Roraima,Norte
2019-08-04,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2019-08-04,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-05,Up!, R$ 37990.00 ,Rondônia,Norte
2019-08-05,Saveiro, R$ 47490.00 ,Goiás,Centro-Oeste
2019-08-05,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-05,Gol, R$ 42990.00 ,Mato Grosso,Centro-Oeste
2019-08-05,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-05,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-05,SpaceFox, R$ 59160.00 ,Minas Gerais,Sudeste
2019-08-05,Saveiro, R$ 47490.00 ,Goiás,Centro-Oeste
2019-08-05,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-05,Up!, R$ 37990.00 ,Espírito Santo,Sudeste
2019-08-05,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2019-08-05,Up!, R$ 37990.00 ,Pará,Norte
2019-08-05,Gol, R$ 42990.00 ,Mato Grosso do Sul,Centro-Oeste
2019-08-05,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-05,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-05,Gol, R$ 42990.00 ,Amazonas,Norte
2019-08-05,Saveiro, R$ 47490.00 ,Roraima,Norte
2019-08-05,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2019-08-06,Jetta, R$ 94190.00 ,Goiás,Centro-Oeste
2019-08-06,Saveiro, R$ 47490.00 ,Goiás,Centro-Oeste
2019-08-06,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-06,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2019-08-06,Gol, R$ 42990.00 ,Roraima,Norte
2019-08-06,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-06,Voyage, R$ 49990.00 ,Goiás,Centro-Oeste
2019-08-06,Up!, R$ 37990.00 ,Goiás,Centro-Oeste
2019-08-06,Up!, R$ 37990.00 ,Bahia,Nordeste
2019-08-07,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2019-08-07,Voyage, R$ 49990.00 ,Espírito Santo,Sudeste
2019-08-07,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2019-08-07,Fox, R$ 54750.00 ,Espírito Santo,Sudeste
2019-08-07,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2019-08-07,Saveiro, R$ 47490.00 ,Rio Grande do Sul,Sul
2019-08-07,Fox, R$ 54750.00 ,Maranhão,Nordeste
2019-08-07,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-07,SpaceFox, R$ 59160.00 ,Rio de Janeiro,Sudeste
2019-08-07,Fox, R$ 54750.00 ,Pará,Norte
2019-08-07,Gol, R$ 42990.00 ,Amapá,Norte
2019-08-07,Saveiro, R$ 47490.00 ,Piauí,Nordeste
2019-08-07,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2019-08-07,Up!, R$ 37990.00 ,Paraná,Sul
2019-08-07,Saveiro, R$ 47490.00 ,Espírito Santo,Sudeste
2019-08-07,Gol, R$ 42990.00 ,Ceará,Nordeste
2019-08-08,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2019-08-08,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2019-08-08,Gol, R$ 42990.00 ,Ceará,Nordeste
2019-08-08,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2019-08-08,Saveiro, R$ 47490.00 ,Pernambuco,Nordeste
2019-08-08,Saveiro, R$ 47490.00 ,Paraná,Sul
2019-08-08,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2019-08-08,Saveiro, R$ 47490.00 ,Espírito Santo,Sudeste
2019-08-08,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-08,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-09,Voyage, R$ 49990.00 ,Pernambuco,Nordeste
2019-08-09,Gol, R$ 42990.00 ,Roraima,Norte
2019-08-09,Jetta, R$ 94190.00 ,Rio de Janeiro,Sudeste
2019-08-09,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-09,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-09,Up!, R$ 37990.00 ,Espírito Santo,Sudeste
2019-08-09,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-09,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2019-08-09,Fox, R$ 54750.00 ,Bahia,Nordeste
2019-08-09,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-09,Fox, R$ 54750.00 ,Minas Gerais,Sudeste
2019-08-09,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-09,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-09,Jetta, R$ 94190.00 ,Pernambuco,Nordeste
2019-08-09,Gol, R$ 42990.00 ,Rondônia,Norte
2019-08-09,SpaceFox, R$ 59160.00 ,São Paulo,Sudeste
2019-08-09,Voyage, R$ 49990.00 ,Rio Grande do Sul,Sul
2019-08-09,Fox, R$ 54750.00 ,São Paulo,Sudeste
2019-08-09,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-09,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-10,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-10,Saveiro, R$ 47490.00 ,Tocantins,Norte
2019-08-10,Saveiro, R$ 47490.00 ,Mato Grosso do Sul,Centro-Oeste
2019-08-10,Voyage, R$ 49990.00 ,Tocantins,Norte
2019-08-10,Jetta, R$ 94190.00 ,Bahia,Nordeste
2019-08-10,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-10,SpaceFox, R$ 59160.00 ,São Paulo,Sudeste
2019-08-10,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-10,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-10,Voyage, R$ 49990.00 ,Rio de Janeiro,Sudeste
2019-08-11,Saveiro, R$ 47490.00 ,Rio Grande do Sul,Sul
2019-08-11,Gol, R$ 42990.00 ,Paraíba,Nordeste
2019-08-11,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-11,Saveiro, R$ 47490.00 ,Rio de Janeiro,Sudeste
2019-08-11,Gol, R$ 42990.00 ,Mato Grosso do Sul,Centro-Oeste
2019-08-11,Saveiro, R$ 47490.00 ,Rio de Janeiro,Sudeste
2019-08-11,Jetta, R$ 94190.00 ,Minas Gerais,Sudeste
2019-08-11,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-11,Up!, R$ 37990.00 ,Santa Catarina,Sul
2019-08-11,Gol, R$ 42990.00 ,Santa Catarina,Sul
2019-08-11,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2019-08-12,Saveiro, R$ 47490.00 ,Goiás,Centro-Oeste
2019-08-12,Gol, R$ 42990.00 ,Maranhão,Nordeste
2019-08-12,Gol, R$ 42990.00 ,Mato Grosso do Sul,Centro-Oeste
2019-08-12,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-12,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2019-08-12,Up!, R$ 37990.00 ,Roraima,Norte
2019-08-12,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2019-08-12,SpaceFox, R$ 59160.00 ,Rio Grande do Sul,Sul
2019-08-12,SpaceFox, R$ 59160.00 ,Rio de Janeiro,Sudeste
2019-08-12,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2019-08-12,Saveiro, R$ 47490.00 ,Rio Grande do Sul,Sul
2019-08-12,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-12,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2019-08-13,Up!, R$ 37990.00 ,Goiás,Centro-Oeste
2019-08-13,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2019-08-13,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-13,Voyage, R$ 49990.00 ,Rio de Janeiro,Sudeste
2019-08-13,Saveiro, R$ 47490.00 ,Goiás,Centro-Oeste
2019-08-13,Fox, R$ 54750.00 ,Rio de Janeiro,Sudeste
2019-08-13,Saveiro, R$ 47490.00 ,Rio de Janeiro,Sudeste
2019-08-13,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2019-08-13,Gol, R$ 42990.00 ,Amazonas,Norte
2019-08-14,Gol, R$ 42990.00 ,Rondônia,Norte
2019-08-14,Voyage, R$ 49990.00 ,São Paulo,Sudeste
2019-08-14,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2019-08-14,Saveiro, R$ 47490.00 ,Rio Grande do Sul,Sul
2019-08-14,Saveiro, R$ 47490.00 ,Amapá,Norte
2019-08-14,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-14,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2019-08-14,Saveiro, R$ 47490.00 ,Amapá,Norte
2019-08-14,Voyage, R$ 49990.00 ,São Paulo,Sudeste
2019-08-14,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2019-08-14,Up!, R$ 37990.00 ,Mato Grosso,Centro-Oeste
2019-08-14,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-14,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2019-08-14,Fox, R$ 54750.00 ,Rio de Janeiro,Sudeste
2019-08-14,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2019-08-14,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2019-08-14,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-14,Gol, R$ 42990.00 ,Roraima,Norte
2019-08-15,Voyage, R$ 49990.00 ,Pernambuco,Nordeste
2019-08-15,Saveiro, R$ 47490.00 ,Pernambuco,Nordeste
2019-08-15,Up!, R$ 37990.00 ,Amazonas,Norte
2019-08-15,SpaceFox, R$ 59160.00 ,Alagoas,Nordeste
2019-08-15,Voyage, R$ 49990.00 ,Rio Grande do Sul,Sul
2019-08-15,Up!, R$ 37990.00 ,Ceará,Nordeste
2019-08-15,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2019-08-15,Saveiro, R$ 47490.00 ,Maranhão,Nordeste
2019-08-15,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-15,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2019-08-16,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-16,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-16,Up!, R$ 37990.00 ,Rio Grande do Norte,Nordeste
2019-08-16,Saveiro, R$ 47490.00 ,Rio de Janeiro,Sudeste
2019-08-16,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2019-08-16,Gol, R$ 42990.00 ,Mato Grosso do Sul,Centro-Oeste
2019-08-16,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2019-08-16,Gol, R$ 42990.00 ,Paraná,Sul
2019-08-16,Gol, R$ 42990.00 ,Acre,Norte
2019-08-16,Jetta, R$ 94190.00 ,Pernambuco,Nordeste
2019-08-17,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-17,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-17,Fox, R$ 54750.00 ,Rondônia,Norte
2019-08-17,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-17,SpaceFox, R$ 59160.00 ,São Paulo,Sudeste
2019-08-17,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2019-08-17,Up!, R$ 37990.00 ,Paraná,Sul
2019-08-17,Gol, R$ 42990.00 ,Amazonas,Norte
2019-08-17,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-18,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2019-08-18,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2019-08-18,Gol, R$ 42990.00 ,Tocantins,Norte
2019-08-18,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2019-08-18,Jetta, R$ 94190.00 ,Goiás,Centro-Oeste
2019-08-18,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2019-08-18,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-18,Voyage, R$ 49990.00 ,Amazonas,Norte
2019-08-18,Fox, R$ 54750.00 ,Rondônia,Norte
2019-08-18,Up!, R$ 37990.00 ,Santa Catarina,Sul
2019-08-18,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2019-08-18,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2019-08-19,Voyage, R$ 49990.00 ,São Paulo,Sudeste
2019-08-19,Gol, R$ 42990.00 ,Mato Grosso,Centro-Oeste
2019-08-19,Fox, R$ 54750.00 ,Pernambuco,Nordeste
2019-08-19,SpaceFox, R$ 59160.00 ,Rio Grande do Sul,Sul
2019-08-19,Fox, R$ 54750.00 ,Santa Catarina,Sul
2019-08-19,Up!, R$ 37990.00 ,Acre,Norte
2019-08-19,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-19,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-19,Voyage, R$ 49990.00 ,Amapá,Norte
2019-08-19,Fox, R$ 54750.00 ,Rondônia,Norte
2019-08-20,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2019-08-20,Gol, R$ 42990.00 ,Amapá,Norte
2019-08-20,Up!, R$ 37990.00 ,Espírito Santo,Sudeste
2019-08-20,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2019-08-20,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2019-08-20,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-20,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-20,Up!, R$ 37990.00 ,Rio Grande do Sul,Sul
2019-08-20,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-20,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-20,Jetta, R$ 94190.00 ,Minas Gerais,Sudeste
2019-08-20,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2019-08-20,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-20,Saveiro, R$ 47490.00 ,Ceará,Nordeste
2019-08-20,Gol, R$ 42990.00 ,Tocantins,Norte
2019-08-20,Gol, R$ 42990.00 ,Santa Catarina,Sul
2019-08-21,Gol, R$ 42990.00 ,Santa Catarina,Sul
2019-08-21,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2019-08-21,Fox, R$ 54750.00 ,Rio de Janeiro,Sudeste
2019-08-21,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-21,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2019-08-21,Voyage, R$ 49990.00 ,Maranhão,Nordeste
2019-08-22,Fox, R$ 54750.00 ,Rio Grande do Sul,Sul
2019-08-22,Fox, R$ 54750.00 ,Rio Grande do Sul,Sul
2019-08-22,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-22,Saveiro, R$ 47490.00 ,Rondônia,Norte
2019-08-22,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-22,Voyage, R$ 49990.00 ,Rio Grande do Sul,Sul
2019-08-22,Up!, R$ 37990.00 ,Rio de Janeiro,Sudeste
2019-08-22,Gol, R$ 42990.00 ,Ceará,Nordeste
2019-08-22,Saveiro, R$ 47490.00 ,Pará,Norte
2019-08-22,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2019-08-22,Fox, R$ 54750.00 ,Minas Gerais,Sudeste
2019-08-22,Voyage, R$ 49990.00 ,Espírito Santo,Sudeste
2019-08-22,Gol, R$ 42990.00 ,Mato Grosso do Sul,Centro-Oeste
2019-08-22,Fox, R$ 54750.00 ,Rio de Janeiro,Sudeste
2019-08-23,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2019-08-23,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2019-08-23,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-23,Saveiro, R$ 47490.00 ,São Paulo,Sudeste
2019-08-23,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2019-08-23,Gol, R$ 42990.00 ,Roraima,Norte
2019-08-23,Saveiro, R$ 47490.00 ,Rio de Janeiro,Sudeste
2019-08-23,Voyage, R$ 49990.00 ,Alagoas,Nordeste
2019-08-24,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-24,Saveiro, R$ 47490.00 ,Alagoas,Nordeste
2019-08-24,Voyage, R$ 49990.00 ,Espírito Santo,Sudeste
2019-08-24,SpaceFox, R$ 59160.00 ,Piauí,Nordeste
2019-08-24,Fox, R$ 54750.00 ,Rio Grande do Sul,Sul
2019-08-24,Up!, R$ 37990.00 ,Tocantins,Norte
2019-08-24,Saveiro, R$ 47490.00 ,Pernambuco,Nordeste
2019-08-24,SpaceFox, R$ 59160.00 ,Tocantins,Norte
2019-08-24,Up!, R$ 37990.00 ,Amapá,Norte
2019-08-24,Up!, R$ 37990.00 ,Goiás,Centro-Oeste
2019-08-24,Fox, R$ 54750.00 ,São Paulo,Sudeste
2019-08-24,Fox, R$ 54750.00 ,São Paulo,Sudeste
2019-08-24,Up!, R$ 37990.00 ,Goiás,Centro-Oeste
2019-08-24,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2019-08-24,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2019-08-24,SpaceFox, R$ 59160.00 ,São Paulo,Sudeste
2019-08-24,Saveiro, R$ 47490.00 ,Mato Grosso,Centro-Oeste
2019-08-24,Gol, R$ 42990.00 ,Pernambuco,Nordeste
2019-08-24,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-24,Fox, R$ 54750.00 ,Amapá,Norte
2019-08-24,Gol, R$ 42990.00 ,Sergipe,Nordeste
2019-08-25,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-25,Gol, R$ 42990.00 ,Tocantins,Norte
2019-08-25,Fox, R$ 54750.00 ,Minas Gerais,Sudeste
2019-08-25,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-25,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-25,Voyage, R$ 49990.00 ,Espírito Santo,Sudeste
2019-08-25,Gol, R$ 42990.00 ,Rio Grande do Norte,Nordeste
2019-08-25,Saveiro, R$ 47490.00 ,Tocantins,Norte
2019-08-25,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-25,Fox, R$ 54750.00 ,Sergipe,Nordeste
2019-08-25,Saveiro, R$ 47490.00 ,Piauí,Nordeste
2019-08-25,Saveiro, R$ 47490.00 ,Pernambuco,Nordeste
2019-08-25,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-26,Voyage, R$ 49990.00 ,Santa Catarina,Sul
2019-08-26,Saveiro, R$ 47490.00 ,Tocantins,Norte
2019-08-26,Voyage, R$ 49990.00 ,Goiás,Centro-Oeste
2019-08-26,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-26,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-26,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2019-08-26,Up!, R$ 37990.00 ,Goiás,Centro-Oeste
2019-08-27,Up!, R$ 37990.00 ,Espírito Santo,Sudeste
2019-08-27,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2019-08-27,Fox, R$ 54750.00 ,Sergipe,Nordeste
2019-08-27,Saveiro, R$ 47490.00 ,Bahia,Nordeste
2019-08-27,Gol, R$ 42990.00 ,Amapá,Norte
2019-08-27,Fox, R$ 54750.00 ,Rio de Janeiro,Sudeste
2019-08-27,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-27,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-27,Fox, R$ 54750.00 ,São Paulo,Sudeste
2019-08-27,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-28,Saveiro, R$ 47490.00 ,Mato Grosso,Centro-Oeste
2019-08-28,Gol, R$ 42990.00 ,Goiás,Centro-Oeste
2019-08-28,Jetta, R$ 94190.00 ,Rio Grande do Sul,Sul
2019-08-28,Voyage, R$ 49990.00 ,Minas Gerais,Sudeste
2019-08-28,Gol, R$ 42990.00 ,Amazonas,Norte
2019-08-28,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-28,Saveiro, R$ 47490.00 ,Rio Grande do Norte,Nordeste
2019-08-28,Gol, R$ 42990.00 ,Rio de Janeiro,Sudeste
2019-08-28,Saveiro, R$ 47490.00 ,Maranhão,Nordeste
2019-08-29,Up!, R$ 37990.00 ,Pará,Norte
2019-08-29,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-29,Gol, R$ 42990.00 ,Paraíba,Nordeste
2019-08-29,Saveiro, R$ 47490.00 ,Espírito Santo,Sudeste
2019-08-29,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-29,Up!, R$ 37990.00 ,Maranhão,Nordeste
2019-08-29,Saveiro, R$ 47490.00 ,Minas Gerais,Sudeste
2019-08-29,Jetta, R$ 94190.00 ,Alagoas,Nordeste
2019-08-29,Gol, R$ 42990.00 ,Rio Grande do Sul,Sul
2019-08-29,Gol, R$ 42990.00 ,Espírito Santo,Sudeste
2019-08-29,Up!, R$ 37990.00 ,Pará,Norte
2019-08-29,SpaceFox, R$ 59160.00 ,Minas Gerais,Sudeste
2019-08-29,Fox, R$ 54750.00 ,Bahia,Nordeste
2019-08-30,Up!, R$ 37990.00 ,Minas Gerais,Sudeste
2019-08-30,Voyage, R$ 49990.00 ,Ceará,Nordeste
2019-08-30,Saveiro, R$ 47490.00 ,Ceará,Nordeste
2019-08-30,Gol, R$ 42990.00 ,Bahia,Nordeste
2019-08-30,Gol, R$ 42990.00 ,Paraná,Sul
2019-08-30,Gol, R$ 42990.00 ,São Paulo,Sudeste
2019-08-30,Up!, R$ 37990.00 ,Rio Grande do Norte,Nordeste
2019-08-30,Gol, R$ 42990.00 ,Minas Gerais,Sudeste
2019-08-30,Up!, R$ 37990.00 ,Pernambuco,Nordeste
2019-08-30,Jetta, R$ 94190.00 ,Espírito Santo,Sudeste
2019-08-31,Up!, R$ 37990.00 ,São Paulo,Sudeste
2019-08-31,Gol, R$ 42990.00 ,Bahia,Nordeste
2019-08-31,Jetta, R$ 94190.00 ,Rio Grande do Sul,Sul
